site,title,author,url
Project Gutenberg Canada,The Proper Place,"Buchan, Anna Masterton [Douglas, O.] (1877-1948)",https://gutenberg.ca/ebooks/buchana-properplace/buchana-properplace-00-t.txt
Project Gutenberg Canada,The Protector,"Bindloss, Harold (1866-1945)",https://gutenberg.ca/ebooks/bindlossh-protector/bindlossh-protector-00-t.txt
Project Gutenberg Canada,The Purple Sapphire,"Taine, John [Bell, Eric Temple] (1883-1960)",https://gutenberg.ca/ebooks/tainej-purplesapphire/tainej-purplesapphire-00-t.txt
Project Gutenberg Canada,The Quest of Youth,"Farnol, John Jeffery (1878-1952)",https://gutenberg.ca/ebooks/farnol-quest/farnol-quest-00-t.txt
Project Gutenberg Canada,The Quiet Man,"Walsh, Maurice (1879-1964)",https://gutenberg.ca/ebooks/walshm-quietman/walshm-quietman-00-t.txt
Project Gutenberg Canada,The Rainbow Cat and other stories,"Fyleman, Rose Amy (1877-1957)",https://gutenberg.ca/ebooks/fyleman-rainbow/fyleman-rainbow-00-t.txt
Project Gutenberg Canada,The Rat Race,"Franklin, Jay [Carter, John Franklin] (1897-1967)",https://gutenberg.ca/ebooks/carterjf-ratrace/carterjf-ratrace-00-t.txt
Project Gutenberg Canada,The Razor's Edge,"Maugham, W. Somerset [William Somerset] (1874-1965)",https://gutenberg.ca/ebooks/maughamws-razorsedge/maughamws-razorsedge-00-t.txt
Project Gutenberg Canada,The Readjustment,"Irwin, Will [William Henry] (1873-1948)",https://gutenberg.ca/ebooks/irwinw-readjustment/irwinw-readjustment-00-t.txt
Project Gutenberg Canada,The Rector and The Doctor's Family,"Oliphant, Margaret Oliphant Wilson (1828-1897)",https://gutenberg.ca/ebooks/oliphant-rectordoctor/oliphant-rectordoctor-00-t.txt
Project Gutenberg Canada,The Red Ledger,"Packard, Frank Lucius (1877-1942)",https://gutenberg.ca/ebooks/packard-redledger/packard-redledger-00-t.txt
Project Gutenberg Canada,The Residence at Whitminster,"James, Montague Rhodes (1862-1936)",https://gutenberg.ca/ebooks/james-whitminster/james-whitminster-00-t.txt
Project Gutenberg Canada,The Return of Bull-Dog Drummond,"Sapper [McNeile, Herman Cyril] (1888-1937)",https://gutenberg.ca/ebooks/sapper-returnofbulldogdrummond/sapper-returnofbulldogdrummond-00-t.txt
Project Gutenberg Canada,The Return of Clubfoot,"Williams, Valentine (1883-1946)",https://gutenberg.ca/ebooks/williamsv-returnofclubfoot/williamsv-returnofclubfoot-00-t.txt
Project Gutenberg Canada,The Revenge. A Tragedy,"Young, Edward (1683-1765)",https://gutenberg.ca/ebooks/younge-revenge/younge-revenge-00-t.txt
Project Gutenberg Canada,"The Revived Significance of the Initials ""U. E.""","Scadding, Henry (1813-1901)",https://gutenberg.ca/ebooks/scadding-revivedsignificanceue/scadding-revivedsignificanceue-00-t.txt
Project Gutenberg Canada,The Rights of Man,Harold Joseph Laski (1883-1950),https://gutenberg.ca/ebooks/laski-rights/laski-rights-00-t.txt
Project Gutenberg Canada,The River Riders: An Exciting Lumberjack Story,"Bridges, Thomas Charles (1868-1944)",https://gutenberg.ca/ebooks/bridgestc-river/bridgestc-river-00-t.txt
Project Gutenberg Canada,The Road South,"Kennedy, Roderick Stuart (1889-1953)",https://gutenberg.ca/ebooks/kennedyrs-roadsouth/kennedyrs-roadsouth-00-t.txt
Project Gutenberg Canada,The Robber. A Tale of the Time of the Herods.,"Brooker, Bertram (1888-1955)",https://gutenberg.ca/ebooks/brookerb-robber/brookerb-robber-00-t.txt
Project Gutenberg Canada,The Robe,"Douglas, Lloyd C. [Lloyd Cassel] (1877-1951)",https://gutenberg.ca/ebooks/douglaslc-therobe/douglaslc-therobe-00-t.txt
Project Gutenberg Canada,The Robin and the Violet,"Field, Eugene (1850-1895)",https://gutenberg.ca/ebooks/fielde-profit07-robin/fielde-profit07-robin-00-t.txt
Project Gutenberg Canada,The Rocket of 1955,"Kornbluth, Cyril M. (1924-1958)",https://gutenberg.ca/ebooks/kornbluthcm-rocketof1955/kornbluthcm-rocketof1955-00-t.txt
Project Gutenberg Canada,The Rose-Garden,"James, Montague Rhodes (1862-1936)",https://gutenberg.ca/ebooks/james-rose/james-rose-00-t.txt
Project Gutenberg Canada,The Rubáiyát,Omar Khayyám (1048-1131),https://gutenberg.ca/ebooks/khayyam-rubaiyat/khayyam-rubaiyat-00-t.txt
Project Gutenberg Canada,The Runagates Club,"Buchan, John (1875-1940)",https://gutenberg.ca/ebooks/buchanj-runagatesclub/buchanj-runagatesclub-00-t.txt
Project Gutenberg Canada,The Sand Pebbles,"McKenna, Richard [Richard Milton] (1913-1964)",https://gutenberg.ca/ebooks/mckennar-sandpebbles/mckennar-sandpebbles-00-t.txt
Project Gutenberg Canada,The Sapphire,"Mason, A. E. W. [Alfred Edward Woodley] (1865-1948)",https://gutenberg.ca/ebooks/masonaew-sapphire/masonaew-sapphire-00-t.txt
Project Gutenberg Canada,The Saving Clause,"Sapper [McNeile, Herman Cyril] (1888-1937)",https://gutenberg.ca/ebooks/sapper-savingclause/sapper-savingclause-00-t.txt
Project Gutenberg Canada,The Scandal of Father Brown,"Chesterton, Gilbert Keith (1874-1936)",https://gutenberg.ca/ebooks/chestertongk-scandaloffatherbrown/chestertongk-scandaloffatherbrown-00-t.txt
Project Gutenberg Canada,The Scene is Changed,"Dukes, Ashley (1885-1959)",https://gutenberg.ca/ebooks/dukesa-sceneischanged/dukesa-sceneischanged-00-t.txt
Project Gutenberg Canada,The Screwtape Letters,"Lewis, C. S. [Clive Staples] (1898-1963)",https://gutenberg.ca/ebooks/lewiscs-screwtapeletters/lewiscs-screwtapeletters-00-t.txt
Project Gutenberg Canada,The Sea-hawk,"Sabatini, Rafael (1875-1950)",https://gutenberg.ca/ebooks/sabatinir-seahawk/sabatinir-seahawk-00-t.txt
Project Gutenberg Canada,The Searchers,"Le May, Alan (1899-1964)",https://gutenberg.ca/ebooks/lemaya-thesearchers/lemaya-thesearchers-00-t.txt
Project Gutenberg Canada,The Secret Son,"Kaye-Smith, Sheila (1887-1956)",https://gutenberg.ca/ebooks/kayesmith-secretson/kayesmith-secretson-00-t.txt
Project Gutenberg Canada,The Secret of Father Brown,"Chesterton, Gilbert Keith (1874-1936)",https://gutenberg.ca/ebooks/chestertongk-secretoffatherbrown/chestertongk-secretoffatherbrown-00-t.txt
Project Gutenberg Canada,The Seigneurs of Old Canada:,"Munro, William Bennett (1875-1957)",https://gutenberg.ca/ebooks/munro-seigneurs/munro-seigneurs-00-t.txt
Project Gutenberg Canada,The Selected Poems of Marjorie Pickthall,"Pickthall, Marjorie Lowry Christie (1883-1922)",https://gutenberg.ca/ebooks/pickthallmpiercel-selectedpoems/pickthallmpiercel-selectedpoems-00-t.txt
Project Gutenberg Canada,The Servant of Two Masters,"Goldoni, Carlo (1707-1793)",https://gutenberg.ca/ebooks/goldonident-twomasters/goldonident-twomasters-00-t.txt
Project Gutenberg Canada,The Seven Conundrums,"Oppenheim, Edward Phillips (1866-1946)",https://gutenberg.ca/ebooks/oppenheimep-sevenconundrums/oppenheimep-sevenconundrums-00-t.txt
Project Gutenberg Canada,The Shadow Girl,"Cummings, Ray [Raymond King] (1887-1957)",https://gutenberg.ca/ebooks/cummingsr-shadowgirl/cummingsr-shadowgirl-00-t.txt
Project Gutenberg Canada,The Shanty Sled,"Footner, Hulbert (1879-1944)",https://gutenberg.ca/ebooks/footner-shantysled/footner-shantysled-00-t.txt
Project Gutenberg Canada,The Shepherd of Guadaloupe,"Grey, Zane (1872-1939)",https://gutenberg.ca/ebooks/greyz-shepherdofguadaloupe/greyz-shepherdofguadaloupe-00-t.txt
Project Gutenberg Canada,The Shepherd's Calendar (Volume 1 of 2),"Hogg, James (1770-1835)",https://gutenberg.ca/ebooks/hoggj-shepherdscalendar1/hoggj-shepherdscalendar1-00-t.txt
Project Gutenberg Canada,The Shepherd's Calendar (Volume 2 of 2),"Hogg, James (1770-1835)",https://gutenberg.ca/ebooks/hoggj-shepherdscalendar2/hoggj-shepherdscalendar2-00-t.txt
Project Gutenberg Canada,The Silent Pool,"Wentworth, Patricia [Elles, Dora Amy] (1878-1961)",https://gutenberg.ca/ebooks/wentworthp-silentpool/wentworthp-silentpool-00-t.txt
Project Gutenberg Canada,The Silver Chair,"Lewis, C. S. [Clive Staples] (1898-1963)",https://gutenberg.ca/ebooks/lewiscs-silverchair/lewiscs-silverchair-00-t.txt
Project Gutenberg Canada,The Silver Chalice,"Costain, Thomas B. [Thomas Bertram] (1885-1965)",https://gutenberg.ca/ebooks/costaintb-silverchalice/costaintb-silverchalice-00-t.txt
Project Gutenberg Canada,The Silver Curlew,"Farjeon, Eleanor (1881-1965)",https://gutenberg.ca/ebooks/farjeone-silvercurlew/farjeone-silvercurlew-00-t.txt
Project Gutenberg Canada,The Singing Sands,"Tey, Josephine [Elizabeth MacKintosh] (1896-1952)",https://gutenberg.ca/ebooks/tey-singing/tey-singing-00-t.txt
Project Gutenberg Canada,The Sky and the Forest,"Forester, C. S. [Cecil Scott]",https://gutenberg.ca/ebooks/forestercs-skyandtheforest/forestercs-skyandtheforest-00-t.txt
Project Gutenberg Canada,The Skylark of Space,"Smith, Edward E. [Elmer] ""Doc"" (1890-1965)",https://gutenberg.ca/ebooks/smithee-skylarkofspace/smithee-skylarkofspace-00-t.txt
Project Gutenberg Canada,The Smoking Flax,"Stead, Robert James Campbell (1880-1959)",https://gutenberg.ca/ebooks/steadrjc-smokingflax/steadrjc-smokingflax-00-t.txt
Project Gutenberg Canada,The Sobbin' Women,"Benét, Stephen Vincent (1898-1943)",https://gutenberg.ca/ebooks/benetsv-thirteen07-sobbinwomen/benetsv-thirteen07-sobbinwomen-00-t.txt
Project Gutenberg Canada,"The Son of a Genius; A Tale, for the Use of Youth.","Hofland, Barbara (1770-1844)",https://gutenberg.ca/ebooks/hofland-sonofagenius/hofland-sonofagenius-00-t.txt
Project Gutenberg Canada,The Specialist,"Sale, Charles (1885-1936)",https://gutenberg.ca/ebooks/salec-specialist/salec-specialist-00-t.txt
Project Gutenberg Canada,The Spell of the White Sturgeon,"Kjelgaard, James Arthur (1910-1959)",https://gutenberg.ca/ebooks/kjelgaardj-whitesturgeon/kjelgaardj-whitesturgeon-00-t.txt
Project Gutenberg Canada,The Spendthrift Miser,"Goldoni, Carlo (1707-1793)",https://gutenberg.ca/ebooks/goldonizimmern-miser/goldonizimmern-miser-00-t.txt
Project Gutenberg Canada,The Spirit of Rome,"Lee, Vernon [Paget, Violet] (1856-1935)",https://gutenberg.ca/ebooks/lee-rome/lee-rome-00-t.txt
Project Gutenberg Canada,The Springtime,"Field, Eugene (1850-1895)",https://gutenberg.ca/ebooks/fielde-profit10-springtime/fielde-profit10-springtime-00-t.txt
Project Gutenberg Canada,The Spy Paramount,"Oppenheim, Edward Phillips (1866-1946)",https://gutenberg.ca/ebooks/oppenheim-spyparamount/oppenheim-spyparamount-00-t.txt
Project Gutenberg Canada,The Spy Who Loved Me,"Fleming, Ian [Ian Lancaster] (1908-1964)",https://gutenberg.ca/ebooks/flemingi-spywholovedme/flemingi-spywholovedme-00-t.txt
Project Gutenberg Canada,The Square Emerald,"Wallace, Richard Horatio Edgar (1875-1932)",https://gutenberg.ca/ebooks/wallacee-square/wallacee-square-00-t.txt
Project Gutenberg Canada,The Staff at Simson's,"Niven, Frederick John (1878-1944)",https://gutenberg.ca/ebooks/niven-staffatsimsons/niven-staffatsimsons-00-t.txt
Project Gutenberg Canada,The Stalls of Barchester Cathedral,"James, Montague Rhodes (1862-1936)",https://gutenberg.ca/ebooks/james-barchester/james-barchester-00-t.txt
Project Gutenberg Canada,The Stars are Dark,"Cheyney, Peter [Reginald Evelyn Peter Southouse]",https://gutenberg.ca/ebooks/cheyneyp-starsaredark/cheyneyp-starsaredark-00-t.txt
Project Gutenberg Canada,The Step-Brothers. A tale.,"Traill, Catharine Parr (1802-1899)",https://gutenberg.ca/ebooks/traill-stepbrothers/traill-stepbrothers-00-t.txt
Project Gutenberg Canada,"The Stolen Boy, an Indian Tale","Hofland, Barbara (1770-1844)",https://gutenberg.ca/ebooks/hofland-stolenboy/hofland-stolenboy-00-t.txt
Project Gutenberg Canada,"The Stolen Heiress; or, The Salamanca Doctor Outplotted. A Comedy.","Centlivre, Susanna (ca. 1669-1723)",https://gutenberg.ca/ebooks/centlivres-stolenheiress/centlivres-stolenheiress-00-t.txt
Project Gutenberg Canada,The Stone Man,"Robeson, Kenneth [Dent, Lester Bernard (1904-1959)]",https://gutenberg.ca/ebooks/robesonk-stoneman/robesonk-stoneman-00-t.txt
Project Gutenberg Canada,The Store Of Heart's Desire,"Smith, Cordwainer [Linebarger, Paul Myron Anthony]",https://gutenberg.ca/ebooks/smithcordwainer-storeofheartsdesire/smithcordwainer-storeofheartsdesire-00-t.txt
Project Gutenberg Canada,The Story Girl,"Montgomery, L. M. [Lucy Maud] (1874-1942)",https://gutenberg.ca/ebooks/montgomery-story/montgomery-story-00-t.txt
Project Gutenberg Canada,The Story about the Anteater,"Benét, Stephen Vincent (1898-1943)",https://gutenberg.ca/ebooks/benetsv-midnight07-anteater/benetsv-midnight07-anteater-00-t.txt
Project Gutenberg Canada,The Story of Butler's Rangers and the Settlement of Niagara,"Cruikshank, Ernest Alexander (1854-1939)",https://gutenberg.ca/ebooks/cruikshank-butlers/cruikshank-butlers-00-t.txt
Project Gutenberg Canada,The Story of Doctor Dolittle,"Lofting, Hugh John (1886-1947)",https://gutenberg.ca/ebooks/lofting-story/lofting-story-00-t.txt
Project Gutenberg Canada,The Story of Geronimo,"Kjelgaard, James Arthur (1910-1959)",https://gutenberg.ca/ebooks/kjelgaardj-storyofgeronimo/kjelgaardj-storyofgeronimo-00-t.txt
Project Gutenberg Canada,The Story of Ivy,"Lowndes, Marie Belloc (1868-1947)",https://gutenberg.ca/ebooks/lowndesmb-storyofivy/lowndesmb-storyofivy-00-t.txt
Project Gutenberg Canada,The Story of San Michele,"Munthe, Axel Martin Fredrik (1857-1949)",https://gutenberg.ca/ebooks/munthea-storyofsanmichele/munthea-storyofsanmichele-00-t.txt
Project Gutenberg Canada,The Story of a Disappearance and an Appearance,"James, Montague Rhodes (1862-1936)",https://gutenberg.ca/ebooks/james-disappearance/james-disappearance-00-t.txt
Project Gutenberg Canada,The Story of the Upper Canadian Rebellion - Volume 2,John Charles Dent (1841-1888),https://gutenberg.ca/ebooks/dent-uppercanadian2/dent-uppercanadian2-00-t.txt
Project Gutenberg Canada,"The Story that the Keg Told Me,","Murray, William Henry Harrison (1840-1904)",https://gutenberg.ca/ebooks/murraywhh-storythekegtold/murraywhh-storythekegtold-00-t.txt
Project Gutenberg Canada,The Strange Countess,"Wallace, Richard Horatio Edgar (1875-1932)",https://gutenberg.ca/ebooks/wallacee-strangecountess/wallacee-strangecountess-00-t.txt
Project Gutenberg Canada,The Strange Vanguard: A Fantasia,"Bennett, Enoch Arnold (1867-1931)",https://gutenberg.ca/ebooks/bennett-vanguard/bennett-vanguard-00-t.txt
Project Gutenberg Canada,The Strategy of Culture,Harold A. Innis (1894-1952),https://gutenberg.ca/ebooks/innis-strategy/innis-strategy-00-t.txt
Project Gutenberg Canada,The Stream Runs Fast. My Own Story.,"McClung, Nellie Letitia (1873-1951)",https://gutenberg.ca/ebooks/mcclung-streamrunsfast/mcclung-streamrunsfast-00-t.txt
Project Gutenberg Canada,The Summing Up,"Maugham, W. Somerset [William Somerset] (1874-1965)",https://gutenberg.ca/ebooks/maughamws-summingup/maughamws-summingup-00-t.txt
Project Gutenberg Canada,The Sun Also Rises,"Hemingway, Ernest (1899-1961)",https://gutenberg.ca/ebooks/hemingwaye-sunalsorises/hemingwaye-sunalsorises-00-t.txt
Project Gutenberg Canada,The Sun Cure,"Noyes, Alfred (1880-1958)",https://gutenberg.ca/ebooks/noyesa-suncure/noyesa-suncure-00-t.txt
Project Gutenberg Canada,The Suppliant Women [Supplices],Aeschylus (ca. 525-456 B.C.),https://gutenberg.ca/ebooks/murrayaeschylus-suppliantwomen/murrayaeschylus-suppliantwomen-00-t.txt
Project Gutenberg Canada,The Symbol and the Saint,"Field, Eugene (1850-1895)",https://gutenberg.ca/ebooks/fielde-profit02-symbol/fielde-profit02-symbol-00-t.txt
Project Gutenberg Canada,The Tale of Little Pig Robinson,"Potter, Helen Beatrix (1866-1943)",https://gutenberg.ca/ebooks/potter-pigrobinson/potter-pigrobinson-00-t.txt
Project Gutenberg Canada,The Talking Trees and Canadian Forest Trees,"Lawler, James (1868-1945)",https://gutenberg.ca/ebooks/lawler-talking/lawler-talking-00-t.txt
Project Gutenberg Canada,The Tell-Tale: An original collection,"Traill, Catharine Parr (1802-1899)",https://gutenberg.ca/ebooks/traill-telltale/traill-telltale-00-t.txt
Project Gutenberg Canada,The Tenants of Malory. A Novel. (Volume 1 of 3),"Le Fanu, Joseph Thomas Sheridan (1814-1873)",https://gutenberg.ca/ebooks/lefanu-malory1/lefanu-malory1-00-t.txt
Project Gutenberg Canada,The Tenants of Malory. A Novel. (Volume 2 of 3),"Le Fanu, Joseph Thomas Sheridan (1814-1873)",https://gutenberg.ca/ebooks/lefanu-malory2/lefanu-malory2-00-t.txt
Project Gutenberg Canada,The Tenants of Malory. A Novel. (Volume 3 of 3),"Le Fanu, Joseph Thomas Sheridan (1814-1873)",https://gutenberg.ca/ebooks/lefanu-malory3/lefanu-malory3-00-t.txt
Project Gutenberg Canada,The Thin Man,"Hammett, Dashiell [Samuel Dashiell] (1894-1961)",https://gutenberg.ca/ebooks/hammettd-thinman/hammettd-thinman-00-t.txt
Project Gutenberg Canada,The Third Round,"Sapper [McNeile, Herman Cyril] (1888-1937)",https://gutenberg.ca/ebooks/sapper-third/sapper-third-00-t.txt
Project Gutenberg Canada,The Thousand-Headed Man,"Robeson, Kenneth [Dent, Lester Bernard (1904-1959)]",https://gutenberg.ca/ebooks/robesonk-thousandheadedman/robesonk-thousandheadedman-00-t.txt
Project Gutenberg Canada,The Three Hostages,"Buchan, John (1875-1940)",https://gutenberg.ca/ebooks/buchanj-threehostages/buchanj-threehostages-00-t.txt
Project Gutenberg Canada,The Three Taps: A detective story without a moral,"Knox, Ronald Arbuthnott (1888-1957)",https://gutenberg.ca/ebooks/knox-taps/knox-taps-00-t.txt
Project Gutenberg Canada,The Tight White Collar,"Metalious, Grace (1924-1964)",https://gutenberg.ca/ebooks/metaliousg-tightwhitecollar/metaliousg-tightwhitecollar-00-t.txt
Project Gutenberg Canada,The Time Stream,"Taine, John [Bell, Eric Temple] (1883-1960)",https://gutenberg.ca/ebooks/tainej-timestream/tainej-timestream-00-t.txt
Project Gutenberg Canada,The Torch,"Bechdolt, Jack [John Ernest] (1884-1954)",https://gutenberg.ca/ebooks/bechdoltj-thetorch/bechdoltj-thetorch-00-t.txt
Project Gutenberg Canada,The Tractate Middoth,"James, Montague Rhodes (1862-1936)",https://gutenberg.ca/ebooks/james-tractate/james-tractate-00-t.txt
Project Gutenberg Canada,The Tragedy of the Sioux,"Standing Bear, Luther (1868/69-1939)",https://gutenberg.ca/ebooks/standingbearl-tragedyofthesioux/standingbearl-tragedyofthesioux-00-t.txt
Project Gutenberg Canada,The Trail of the Conestoga,"Dunham, Bertha Mabel (1881-1957)",https://gutenberg.ca/ebooks/dunham-conestoga/dunham-conestoga-00-t.txt
Project Gutenberg Canada,The Trail of the Golden Horn,"Cody, Hiram Alfred (1872-1948)",https://gutenberg.ca/ebooks/cody-goldenhorn/cody-goldenhorn-00-t.txt
Project Gutenberg Canada,The Trail to Yesterday,"Seltzer, Charles Alden (1875-1942)",https://gutenberg.ca/ebooks/seltzer-trail/seltzer-trail-00-t.txt
Project Gutenberg Canada,The Tramping Methodist,"Kaye-Smith, Sheila (1887-1956)",https://gutenberg.ca/ebooks/kayesmith-methodist/kayesmith-methodist-00-t.txt
Project Gutenberg Canada,The Transplanted,"Niven, Frederick John (1878-1944)",https://gutenberg.ca/ebooks/niven-transplanted/niven-transplanted-00-t.txt
Project Gutenberg Canada,The Treasure of Abbot Thomas,"James, Montague Rhodes (1862-1936)",https://gutenberg.ca/ebooks/jamesmr-treasureofabbotthomas/jamesmr-treasureofabbotthomas-00-t.txt
Project Gutenberg Canada,The Treasure of Vasco Gomez,"Benét, Stephen Vincent (1898-1943)",https://gutenberg.ca/ebooks/benetsv-thirteen05-vascogomez/benetsv-thirteen05-vascogomez-00-t.txt
